temp_id,LATITUDEDD_NUM,LONGITUDEDD_NUM,bay,bua,forest,island,island_marine,lga,locality,mainland,named_natural_region,postcode,public_land,ridge,sea,vicgov_region,wb_lake,wb_lake_salt,wetland_swamp
3116,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3117,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3118,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3119,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3120,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3121,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3122,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3123,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3124,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3125,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3126,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3127,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3128,-37.94247,146.29737,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3129,-37.81743,146.33832,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3130,-37.81743,146.33832,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3131,-37.8258,145.80079,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3132,-37.8258,145.80079,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3133,-37.8258,145.80079,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3134,-37.8258,145.80079,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3135,-37.8258,145.80079,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3136,-37.93788,146.28262,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3137,-37.93788,146.28262,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3138,-37.86822,146.24236,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3139,-37.92987,146.29976,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3140,-37.92987,146.29976,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3141,-37.81645,145.85775,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3142,-37.68035,145.091,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3143,-37.61141,144.62037,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3144,-38.35063,145.02547,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3145,-37.63104,145.10699,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3146,-37.64966,144.8277,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3147,-37.56387,145.37702,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
3148,-37.76767,146.76,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3149,-37.76767,146.76,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3150,-37.76767,146.76,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3151,-37.64741,146.61642,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3152,-37.64741,146.61642,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3153,-38.45897,146.77263,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3154,-38.28753,146.68283,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3155,-38.28753,146.68283,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3156,-38.28753,146.68283,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3157,-38.28753,146.68283,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3158,-38.28753,146.68283,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3159,-38.28753,146.68283,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3160,-37.81018,147.14953,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3161,-36.20893,146.69587,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3162,-36.53962,147.88216,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3163,-37.23898,142.72348,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3164,-36.73425,142.45231,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3165,-37.75419,148.67622,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3166,-37.50862,149.29179,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3167,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3168,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3169,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3170,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3171,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3172,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3173,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3174,-37.79555,148.40798,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3175,-36.09778,145.10003,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3176,-36.09778,145.10003,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3177,-36.11723,145.19178,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3178,-36.61573,145.94392,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3179,-36.08183,144.31425,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3180,-36.07618,144.99173,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3181,-36.07618,144.99173,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3182,-36.07618,144.99173,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3183,-37.67947,145.53326,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3184,-37.67947,145.53326,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3185,-36.843,145.68398,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3186,-36.76522,144.91005,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3187,-36.78648,143.01249,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3188,-36.79874,143.86451,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3189,-36.77847,143.25766,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3190,-36.77847,143.25766,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3191,-36.79385,143.25475,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3192,-36.79385,143.25475,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3193,-36.79385,143.25475,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3194,-36.69304,143.24732,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3195,-36.72756,144.82037,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3196,-36.72756,144.82037,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3197,-36.70231,143.23416,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3198,-36.73745,144.81897,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3199,-36.68064,143.23577,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3200,-36.82277,143.80152,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3201,-36.96064,144.65988,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3202,-36.96064,144.65988,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3203,-36.91412,144.03058,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3204,-36.9177,144.02932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3205,-36.68064,143.23577,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3206,-36.88189,143.6197,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3207,-36.74291,144.82218,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3208,-36.88189,143.6197,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3209,-36.60676,143.32866,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3210,-36.60676,143.32866,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3211,-36.69437,143.22498,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3212,-36.69437,143.22498,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3213,-36.91639,143.64894,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3214,-36.93002,143.68421,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3215,-37.99635,146.65903,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3216,-37.00979,144.2617,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3217,-37.18118,143.95999,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3218,-36.2868,143.41931,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3219,-37.01451,142.38232,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3220,-36.81256,141.64884,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3221,-34.60807,142.32159,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3222,-36.86667,143.85023,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3223,-36.87295,143.85158,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3224,-36.78162,142.06435,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3225,-37.44773,143.36805,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3226,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3227,-36.60293,144.61932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3228,-34.74764,142.41885,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3229,-36.86933,143.73704,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3230,-36.59615,142.67218,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3231,-37.14553,145.01334,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3232,-36.34188,146.2017,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3233,-37.21454,141.08535,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3234,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3235,-36.36068,143.59208,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3236,-35.11572,141.80849,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3237,-36.22016,146.1996,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3238,-34.46502,141.75208,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3239,-36.78486,141.75844,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3240,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3241,-36.341,146.20505,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3242,-36.773,141.90736,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3243,-36.77979,143.67224,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3244,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3245,-36.60928,143.75912,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3246,-37.45527,148.83797,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3247,-36.86667,143.85023,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3248,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3249,-36.60293,144.61932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3250,-36.60293,144.61932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3251,-36.86667,143.85023,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3252,-36.09634,144.9057,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3253,-36.15788,144.86849,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3254,-36.41269,146.02475,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3255,-36.3809,146.61828,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3256,-34.76482,142.33501,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3257,-37.17017,143.54179,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3258,-36.16458,146.63489,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3259,-36.07229,146.19777,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3260,-36.07678,146.19439,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3261,-35.83928,145.0575,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3262,-35.85096,145.05501,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3263,-36.14884,146.18476,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3264,-36.07229,146.19777,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3265,-36.05509,146.18684,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3266,-35.85096,145.05501,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3267,-35.88715,145.06298,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3268,-35.88715,145.06298,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3269,-35.85096,145.05501,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3270,-37.11608,144.03508,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3271,-36.09898,145.11888,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3272,-36.12261,145.13165,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3273,-36.83183,144.48667,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3274,-36.7738,144.42808,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3275,-38.22763,146.3609,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3276,-38.01702,145.64845,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3277,-38.37507,142.55549,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3278,-38.25654,142.12323,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3279,-38.36513,145.59278,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3280,-36.8976,144.80432,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3281,-36.8976,144.80432,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3282,-37.27887,144.09523,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3283,-37.30015,144.1181,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3284,-37.5314,144.97347,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3285,-36.72757,145.03633,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3286,-36.80467,145.06574,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3287,-36.44634,141.79841,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3288,-36.33947,141.98564,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3289,-35.85859,143.85621,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3290,-37.29207,144.11953,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3291,-37.29207,144.11953,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3292,-37.29207,144.11953,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3293,-37.07102,142.68551,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3294,-36.8061,143.45786,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3295,-36.88557,142.83004,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3296,-38.5439,146.31239,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
3297,-38.28138,146.00951,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
3298,-36.62687,144.79158,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3299,-38.16045,145.1662,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3300,-37.42965,143.13469,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3301,-37.39014,144.26485,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
3302,-38.19447,146.39545,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3303,-38.19447,146.39545,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3304,-38.19447,146.39545,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3305,-38.19448,146.39773,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3306,-38.19448,146.39773,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3307,-38.19448,146.39773,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3308,-36.16146,146.55163,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3309,-38.04361,141.16181,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3310,-38.20272,141.70009,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3311,-38.20272,141.70009,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3312,-38.19747,141.72437,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3313,-37.98443,141.55467,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3314,-38.22858,141.68751,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3315,-35.66441,143.32872,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3316,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3317,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3318,-37.78044,143.60545,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3319,-37.78044,143.60545,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3320,-37.78044,143.60545,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3321,-37.81177,143.92116,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3322,-38.5289,146.32599,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
3323,-37.25307,141.91929,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3324,-37.60132,145.3771,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3325,-37.38884,144.26659,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
3326,-38.54369,143.96969,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3327,-38.33912,147.04455,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3328,-38.33912,147.04455,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3329,-38.33912,147.04455,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3330,-37.0338,142.46302,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
3331,-38.47057,146.56248,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N
3332,-37.96797,145.64241,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3333,-37.81569,145.33804,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3334,-37.81569,145.33804,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3335,-37.81942,145.27252,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3336,-38.21553,146.37071,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3337,-37.23321,146.21208,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3338,-37.45135,147.76218,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3339,-38.54396,146.31232,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
3340,-38.18901,145.55932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3341,-38.18419,145.56301,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3342,-37.23495,141.95862,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3343,-37.68252,143.72701,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3344,-37.30288,144.1005,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3345,-37.43443,146.14573,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3346,-37.47302,146.13843,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3347,-37.53734,146.1804,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
3348,-37.78154,148.878,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3349,-38.25964,146.00785,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
3350,-37.8594,145.8589,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3351,-36.3106,145.7247,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3352,-37.308,142.68782,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3353,-37.308,142.68782,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3354,-37.308,142.68782,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3355,-36.9787,142.33347,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3356,-36.1411,145.45151,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y
3357,-38.2296,147.33375,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3358,-38.2397,147.31449,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3359,-38.008,145.66161,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3360,-38.00284,145.73796,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3361,-38.00284,145.73796,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
3362,-37.4793,143.71178,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
3363,-37.1839,143.69418,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3364,-38.1492,141.3049,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3365,-38.1492,141.3049,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3366,-37.6439,141.2576,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3367,-37.6439,141.2576,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3368,-37.3052,141.3032,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3369,-37.3052,141.3032,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3370,-37.304,141.3216,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3371,-37.304,141.3216,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3372,-38.3533,144.1604,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
3373,-38.3149,142.2691,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3374,-38.3149,142.2691,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3375,-37.7486,143.96559,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3376,-37.4082,143.4444,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3377,-37.2517,142.63793,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
3378,-34.22879,142.23043,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
