"","RELIABILITY_TXT","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","ridge","vicgov_region","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"12725","low reliability","Birds Australia 2ha search","Observation","place",3450.595728,"road",0.019520879,"Y","Y","N","N",212.399993896484,0.0227000005543232,15,90,94,8,1.94900000095367,0.00760000012814999,0.623227179050446,9.44264698028564,327.159912109375,-11.5530004501343,68.5530014038086,11.944899559021,8,16.8463001251221
"12726","low reliability","Birds Australia 2ha search","Observation","place",3183.762367,"watercourse_river",0.000244256,"Y","Y","N","N",212.199996948242,0.0447999984025955,35,121,112,106,1.88339996337891,0.0207000002264976,0.313640058040619,25.6830062866211,308.227813720703,-9.34469985961914,72.0594024658203,33.8498001098633,106,15.7904996871948
"12734","low reliability","Birds Australia 500m area search","Observation","rail_station",855.4472947,"watercourse_stream",0.001192314,"N","N","N","N",175.421295166016,0.000500000023748726,48,48,113,109,1.76139998435974,0.00779999978840351,1.9656445980072,14.330530166626,332.242309570312,-12.2423000335693,69.242301940918,8.75769996643066,109,16.7327995300293
"12735","low reliability","Birds Australia 2ha search","Observation","place",11622.11041,"road",0.001458389,"N","N","N","N",193.641098022461,0.000699999975040555,30,112,101,16,1.55710005760193,0.0059000002220273,0.239535689353943,7.06729221343994,310.190795898438,-2.17210006713867,66.1720962524414,45.8092002868652,6,16.7667007446289
"12736","low reliability","Birds Australia 2ha search","Observation","rail_station",2310.251543,"road",0.000934263,"N","N","N","N",146.600006103516,-0.0148999998345971,48,48,83,18,1.7311999797821,0.0052000000141561,1.3677864074707,15.3859720230103,334.719604492187,-6.55249977111816,64.5524978637695,9.44750022888184,103,16.729700088501
"12740","low reliability","Birds Australia 2ha search","Observation","place",3874.288433,"road",0.005272639,"Y","Y","N","N",182.391494750977,0.00510000018402934,48,48,113,109,1.81299996376038,0.0059000002220273,0.960950434207916,14.5659294128418,330.347290039062,-10.3561000823975,68.3561019897461,9.64389991760254,109,16.6772994995117
"12753","low reliability","Birds Australia 500m area search","Observation","place",1424.260929,"road",0.00032232,"N","N","N","N",596,-0.033500000834465,41,80,93,8,2.76830005645752,0.0300999991595745,2.34611535072327,13.2466793060303,286.915191650391,15.7313003540039,41.8865013122559,10.7313003540039,8,12.4980001449585
"12757","low reliability","Birds Australia 500m area search","Observation","place",4051.346787,"road",0.00019727,"Y","Y","N","N",183.600006103516,0.00120000005699694,15,90,113,18,1.82340002059937,0.0131999999284744,1.04880321025848,15.0130100250244,331.730804443359,-11.7371997833252,69.0268020629883,8.26280021667481,103,17.1788005828857
"12759","low reliability","Birds Australia 2ha search","Observation","place",8767.879471,"state_border",0.007870891,"Y","Y","N","N",81,0,107,10,72,103,1.05799996852875,0.00150000001303852,1.27812910079956,13.9667520523071,349.484710693359,-16.4846992492676,72.4847030639648,-6.48439979553223,103,16.9347991943359
"12760","low reliability","Birds Australia 2ha search","Observation","place",6235.774867,"watercourse_stream",0.019714658,"N","N","N","N",195.199996948242,0.00870000012218952,48,48,68,108,2.19169998168945,0.0136000001803041,1.04484164714813,15.9402980804443,339.970611572266,-0.970600008964539,61.9528999328613,18.9491996765137,108,16.425199508667
"12765","low reliability","Birds Australia 2ha search","Observation","place",8647.226493,"state_border",0.006162315,"Y","Y","N","N",81,0,107,10,72,103,1.05910003185272,0.0007999999797903,1.33184695243835,13.32346534729,349.329895019531,-16.3299007415771,72.3299026489258,-6.32989978790283,103,16.9347991943359
"12768","low reliability","Birds Australia 2ha search","Observation","rail_station",1949.909502,"road",0.002023166,"N","N","N","N",152.858596801758,-0.00179999996908009,39,16,82,109,2.06909990310669,0.00260000000707805,3.18012070655823,25.05983543396,351.739898681641,-4.06470012664795,72.7398986816406,22.047399520874,109,16.7283000946045
"12770","low reliability","Timed bird census","Heard","place",5232.110753,"watercourse_stream",0.009086923,"Y","Y","N","N",232.600006103516,0.097000002861023,35,121,81,3,2.18239998817444,0.0309999994933605,0.951751232147217,14.0430021286011,320.568511962891,-0.58789998292923,60.9989013671875,22.4902000427246,3,15.3280000686646
"12776","low reliability","General observations","Captured and released","airport",3169.98301,"watercourse_river",0.001428624,"N","N","N","N",6.40000009536743,-0.0007999999797903,37,140,126,16,0.286500006914139,0.0082999998703599,0,1.76559710502625,257.351898193359,-0.361799985170364,93.3618011474609,53.6381988525391,103,17.7408008575439
"12781","low reliability","Timed bird census","Observation","place",2710.759071,"railway",0.001412778,"N","N","N","N",360.399993896484,0.0097000002861023,35,121,113,16,2.34369993209839,0.00860000029206276,0.56732839345932,14.1217489242554,305.404907226562,-7.62039995193481,67.6203994750977,25.595100402832,109,16.9727001190186
"12807","low reliability","Bird count","Seen","place",6303.927206,"watercourse_stream",0.000384296,"Y","N","N","N",289.799987792969,-0.0810000002384186,32,120,104,109,1.93879997730255,0.0152000002563,0.247133001685142,7.3944878578186,299.126892089844,-0.957099974155426,67.9626007080078,28.5298004150391,109,15.0971002578735
"12808","low reliability","Incidental","Heard","rail_station",2505.957044,"road",0.003420639,"N","N","N","Y",115.599998474121,-0.0375999994575977,17,99,118,19,2.02679991722107,0.0140000004321337,0.87305223941803,10.9077167510986,291.413391113281,18.9484996795654,83.9682998657227,35.4065017700195,3,14.5876998901367
"12816","low reliability","General observations","Observation","place",4073.92225,"road",0.004290544,"N","N","N","N",375.600006103516,0.651700019836426,38,91,136,3,2.53399991989136,0.0419000014662743,0.827969789505005,17.584794998169,332.289398193359,4.66860008239746,57.3055992126465,43.467700958252,3,11.9203996658325
"12865","low reliability","General observations","Observation","place",4644.132397,"road",0.00189591,"N","N","N","Y",45.2000007629395,-0.017000000923872,36,146,118,6,1.66180002689362,0.0833000019192696,0,1.76559710502625,261.790313720703,8.7455997467041,99.0630035400391,58.4328002929688,6,15.5006999969482
"12900","low reliability","Trap (unspecified)","Captured and released","place",15111.23465,"road",0.010653407,"Y","Y","N","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"12909","low reliability","Trap (unspecified)","Captured and released","place",13803.44904,"road",0.016914774,"N","N","N","N",204.199996948242,-0.0384000018239021,42,50,84,5,1.8753000497818,0.0220999997109175,0.880206346511841,9.29703044891357,321.517700195312,-6.46339988708496,60.5015983581543,21.3567008972168,5,14.2264995574951
"12913","low reliability","Trap (unspecified)","Captured and released","place",13803.44904,"road",0.016914774,"N","N","N","N",204.199996948242,-0.0384000018239021,42,50,84,5,1.8753000497818,0.0220999997109175,0.880206346511841,9.29703044891357,321.517700195312,-6.46339988708496,60.5015983581543,21.3567008972168,5,14.2264995574951
"12929","low reliability","Birds Australia 500m area search","Observation","airport",5826.353959,"watercourse_river",0.00121047,"Y","Y","N","N",142.800003051758,-0.592700004577637,32,120,123,16,1.98769998550415,0.0282000005245209,0.761419594287872,10.0782451629639,286.925903320313,5.38019990921021,68.6197967529297,4.38019990921021,109,12.4197998046875
"12935","low reliability","Birds Australia 500m area search","Observation","mountain",5312.555803,"road",0.013601028,"Y","N","N","N",445.600006103516,-0.170499995350838,19,100,139,112,2.46830010414123,0.0238000005483627,0.207378387451172,6.56327152252197,303.369506835937,-1.34109997749329,63.948299407959,64.0516967773438,112,16.3708992004395
"12939","low reliability","Birds Australia 500m area search","Observation","airport",2479.354363,"watercourse_stream",0.003168075,"N","Y","N","N",129.5,-0.0181000009179115,15,113,140,20,1.81350004673004,0.00920000020414591,1.40621733665466,14.2276678085327,335.745300292969,-8.11509990692139,75.9669036865234,12.0081996917725,103,15.8583002090454
"12943","low reliability","Birds Australia 2ha search","Observation","place",5704.222946,"watercourse_stream",0.015028989,"N","N","N","N",286.600006103516,-1.06169998645783,28,94,86,3,2.39669990539551,0.0577999986708164,1.27156782150269,11.9218149185181,331.002105712891,7.79139995574951,63.4264984130859,51.2717018127441,3,11.9626998901367
"12946","low reliability","Birds Australia 500m area search","Observation","place",1954.467581,"road",0.000266749,"N","Y","N","N",222.199996948242,-0.0197999998927116,35,121,113,3,1.9650000333786,0.0248000007122755,1.20584809780121,12.3139324188232,321.387908935547,-8.97609996795654,67.1380996704102,16.1322002410889,3,14.9777002334595
"12947","low reliability","Birds Australia 5km area search","Observation","mountain",306.8589297,"road",0.018970124,"Y","Y","N","N",21.0550003051758,0.00279999990016222,32,120,123,109,0.866900026798248,0.00600000005215406,0.177969291806221,3.53357124328613,284.985412597656,-7.98540019989014,87.9853973388672,-1.98539996147156,109,16.7541007995606
"12950","low reliability","Birds Australia 500m area search","Observation","place",4601.466045,"road",0.000138117,"Y","Y","N","N",316.399993896484,-0.0548000000417233,35,121,94,3,2.23779988288879,0.0104000000283122,1.24287140369415,13.9169244766235,307.448303222656,-4.54209995269775,63.61669921875,26.7336006164551,3,14.2972002029419
"12958","low reliability","Birds Australia 2ha search","Observation","mountain",11060.23066,"road",0.01479257,"Y","Y","N","N",279.399993896484,-0.00730000017210841,64,102,139,106,1.90610003471375,0.0315999984741211,0.347306787967682,9.08041572570801,291.187286376953,1.85450005531311,68.1886978149414,39.0917015075684,106,18.2250003814697
"12961","low reliability","Birds Australia 500m area search","Observation","place",22721.00394,"road",0.130210017,"Y","Y","N","N",70.4000015258789,0.00719999987632036,71,51,48,5,1.18079996109009,0.00749999983236194,0.269928991794586,3.80106210708618,335.337585449219,-9.41269969940186,65.3376998901367,3.66230010986328,5,16.0104999542236
"13064","low reliability","General observations","Observation","rail_station",9736.605836,"road",0.004240623,"N","N","N","N",230.199996948242,0.00730000017210841,30,112,94,106,2.03929996490479,0.00350000010803342,1.11831402778626,12.8684415817261,318.630706787109,-2.49749994277954,60.6305999755859,25.9129009246826,106,16.6420993804932
"13066","low reliability","General observations","Captured and released","place",5069.591099,"road",0.000156521,"Y","Y","Y","N",428.600006103516,2.00629997253418,53,6,106,12,2.59200000762939,0.0856000036001205,0.68034428358078,14.7151412963867,279.915100097656,19.6310005187988,61.8455009460449,49.5176010131836,12,10.7138996124268
"13073","low reliability","Owl census","Heard","mountain",4709.052162,"watercourse_river",0.000684456,"Y","Y","Y","N",420.200012207031,0.0991000011563301,38,91,100,3,2.32859992980957,0.0452000014483929,1.38516223430634,10.4396476745606,306.387084960937,-8.34710025787354,72.5177001953125,25.3946990966797,3,14.37380027771
"13075","low reliability","Timed bird census","Observation","mountain",6933.315634,"state_border",0.000118926,"N","N","N","N",181,0.0007999999797903,39,16,82,103,2.17280006408691,0.0020000000949949,1.46555364131928,17.1422653198242,348.884185791016,-0.000699999975040555,66.0007019042969,29.7924003601074,103,16.6145000457764
"13080","low reliability","Incidental","Seen","place",14773.91303,"road",0.025615297,"Y","Y","N","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"13083","low reliability","General observations","Observation","place",2278.866728,"road",0.001209938,"Y","Y","N","N",347,-0.0729999989271164,53,6,136,16,2.49650001525879,0.103699997067452,0.62259840965271,18.1079139709473,331.223785400391,3.54119992256165,57.4598999023438,43.9147987365723,6,11.8268003463745
"13111","low reliability","Incidental","Heard","place",5480.703164,"watercourse_river",0.003039132,"N","N","N","Y",139,-0.652700006961823,17,92,124,16,2.09619998931885,0.0238000005483627,0.683575451374054,13.3049507141113,292.066101074219,19.2285995483398,81.9364013671875,36.0969009399414,12,12.5913000106812
"13121","low reliability","Frog census","Heard","place",6340.513854,"coast",0.007276806,"N","N","N","N",46.86669921875,0.022299999371171,20,139,126,16,1.62199997901917,0.00820000004023314,0,1.76559710502625,251.721206665039,11.643500328064,82.7211990356445,77.0174026489258,113,15.3242998123169
"13128","low reliability","Herp census - active","Observation","place",665.6795873,"road",0.004595637,"Y","N","N","Y",199.600006103516,-0.124499998986721,45,136,118,16,2.30299997329712,0.0513000003993511,0,1.76559710502625,249.070007324219,20.4137001037598,88.0675964355469,77.5286026000977,6,14.1437997817993
"13133","low reliability","Spotlighting on foot","Heard","mountain",7806.313611,"road",0.001473655,"Y","Y","N","Y",184.199996948242,-1.84039998054504,40,30,124,6,2.24460005760193,0.0741999968886375,0.22710482776165,11.3144226074219,276.709197998047,39.0495986938477,65.4336013793945,73.9244995117187,6,11.3996000289917
"13139","low reliability","General observations","Observation","place",7960.672263,"watercourse_channel",0.005927629,"N","Y","N","N",112.400001525879,0.00630000000819564,65,14,71,18,1.32379996776581,0.0019000000320375,0.780713975429535,8.06331825256348,341.561492919922,-16.5615005493164,74.5615005493164,-1.56149995326996,9,16.4965991973877
"13140","low reliability","General observations","Heard","place",2654.347619,"watercourse_river",9.6e-05,"N","N","N","Y",81.4000015258789,0.299600005149841,17,92,106,19,1.84449994564056,0.0275999996811151,0.792581558227539,11.6812868118286,295.347808837891,15.8006000518799,83.9578018188477,26.1968002319336,8,14.7658004760742
"13155","low reliability","Herp census - active","Captured and released","place",5259.816905,"watercourse_stream",0.010108496,"N","N","N","N",101,-0.0100999996066093,26,134,125,16,1.67690002918243,0.010499999858439,0.0851530805230141,2.76609444618225,269.665893554687,-3.66720008850098,87.9518966674805,41.3328018188477,109,16.2077007293701
"13223","low reliability","Incidental","Heard","rail_station",9028.442099,"watercourse_stream",0.007089784,"Y","Y","N","N",302,-0.207100003957748,21,68,108,6,2.47079992294311,0.0631999969482422,0.112481959164143,3.19432926177979,267.600799560547,38.6179008483887,63.1241989135742,50.6304016113281,6,13.0645999908447
