"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability","log","lan"
"11526","Timed bird census","Heard","place",3952.535505,"road",0.001161781,"N","N",105.199996948242,-0.0379999987781048,60,4,83,109,1.6360000371933,0.00810000021010637,1.10144698619843,13.1234111785889,343.514190673828,-10.5216999053955,68.5141983032227,1.46109998226166,109,15.6478004455566,"high reliability",145.2056,-36.0958
"11527","Timed bird census","Seen","place",8499.232216,"watercourse_river",0.000216388,"Y","Y",135.399993896484,0.00490000005811453,34,18,82,103,1.99109995365143,0.00620000017806888,0.623085260391235,8.35321617126465,350.279388427734,-4.27939987182617,68.2794036865234,14.7206001281738,103,16.6252994537354,"high reliability",146.31804,-36.16229
"11528","Incidental","Observation","place",3856.98973,"watercourse_river",0.008129816,"Y","N",230.600006103516,0.0925000011920929,15,90,81,8,2.15809988975525,0.0177999995648861,0.625314831733704,9.7077751159668,327.73779296875,-9.49330043792725,67.3895034790039,19.2565994262695,8,16.1350002288818,"high reliability",144.39733,-36.78845
"11538","Incidental","Seen","place",4264.915023,"watercourse_stream",0.003784172,"Y","Y",144.199996948242,0.0265999995172024,48,48,81,103,1.87810003757477,0.00579999992623925,1.55546534061432,17.2728137969971,326.319396972656,-1.31939995288849,67.3193969726563,18.6805992126465,103,15.6461000442505,"high reliability",144.95453,-36.77771
"11540","Timed bird census","Heard","mountain",6614.466707,"watercourse_stream",0.003421968,"Y","Y",182.199996948242,-0.00219999998807907,15,90,68,16,2.1570999622345,0.011400000192225,2.73164510726929,16.2505359649658,346.393188476562,-4.3882999420166,69.8495025634766,15.6121997833252,3,17.8892002105713,"high reliability",146.19444,-36.28954
"11541","Incidental","Heard","mountain",1393.231546,"watercourse_stream",0.003358837,"Y","Y",309.200012207031,0.722500026226044,38,91,94,8,2.31080007553101,0.0465999990701675,2.40636968612671,16.4012336730957,324.805908203125,-8.17539978027344,63.7338981628418,19.5375995635986,8,11.5851001739502,"high reliability",143.68335,-36.58398
"11543","Timed bird census","Heard","place",3986.214311,"watercourse_stream",0.008336685,"Y","Y",299.399993896484,-0.0171000007539988,15,90,96,3,2.22630000114441,0.0206000003963709,0.804995656013489,14.7415399551392,323.392211914062,-12.4344997406006,70.4345016479492,24.7376003265381,3,16.8216991424561,"high reliability",143.25766,-36.77847
"11544","Timed bird census","Heard","place",9560.145025,"watercourse_stream",0.005932869,"Y","Y",149.199996948242,0.00419999985024333,48,48,81,103,1.8860000371933,0.00930000003427267,0.0671573355793953,1.99175941944122,328.098510742188,-2.5164999961853,67.6961975097656,16.4834995269775,103,16.1826000213623,"high reliability",144.90859,-36.73635
"11545","Timed bird census","Seen","place",5992.8243,"road",0.027670254,"Y","Y",347.200012207031,0.274399995803833,38,91,96,8,2.32850003242493,0.0509999990463257,1.77305233478546,14.8918428421021,316.510894775391,-7.94810009002685,65.9203033447266,32.0794982910156,8,14.2222003936768,"high reliability",143.21909,-36.80083
"11548","Timed bird census","Heard","place",5978.043203,"watercourse_stream",0.025284196,"Y","Y",330.399993896484,-0.067500002682209,53,6,96,3,2.29460000991821,0.0715999975800514,1.05691957473755,16.0713233947754,319.707885742188,-10.9302997589111,68.9301986694336,29.0330009460449,3,14.8950004577637,"high reliability",143.22109,-36.79268
"11549","Timed bird census","Observation","mountain",8917.062761,"watercourse_stream",0.001625866,"Y","Y",196,-0.154799997806549,35,121,81,3,2.0815999507904,0.0274000000208616,0.884606301784515,14.8688879013062,321.045684814453,1.70990002155304,62.2182006835938,22.968599319458,3,14.7714996337891,"high reliability",144.82218,-36.74291
"11552","Timed bird census","Observation","rail_station",7105.084309,"road",0.005652121,"N","N",191.600006103516,0.0102000003680587,48,48,94,18,1.88639998435974,0.00740000000223517,1.28955686092377,15.0708322525024,325.813995361328,-5.81400012969971,65.0167999267578,18.0205001831055,3,15.5846004486084,"high reliability",143.33411,-36.60215
"11553","Timed bird census","Observation","rail_station",6561.338115,"road",0.009025716,"N","N",185.800003051758,0.0124000003561378,48,48,94,18,1.85189998149872,0.0103000001981854,1.41813313961029,15.8010921478271,329.575103759766,-9.57509994506836,69.551399230957,13.8852996826172,109,16.199499130249,"high reliability",143.32738,-36.60138
"11554","Timed bird census","Observation","rail_station",6495.697637,"road",0.003578887,"N","N",207.800003051758,0.214599996805191,48,48,94,103,1.96720004081726,0.0125000001862645,1.07748889923096,13.5637874603272,323.014099121094,-3.11759996414185,63.056999206543,21.0884990692139,103,14.2560997009277,"high reliability",143.32866,-36.60676
"11556","Timed bird census","Observation","place",6341.573408,"watercourse_stream",0.010029802,"Y","Y",161.800003051758,0.0833000019192696,15,90,94,109,1.70029997825623,0.0296000000089407,1.80908119678497,14.3264236450195,336.024200439453,-13.9890003204346,71.0242004394531,4.97580003738403,109,15.2828998565674,"high reliability",143.80593,-36.82087
"11561","Timed bird census","Observation","mountain",8585.225168,"watercourse_stream",5.44e-05,"Y","Y",185,-0.0119000002741814,35,121,81,108,2.03870010375977,0.0208000000566244,1.05610239505768,15.0059766769409,325.562896728516,-2.56209993362427,66.561897277832,17.7716999053955,108,17.4270992279053,"high reliability",144.81783,-36.73833
"11562","Timed bird census","Observation","mountain",9099.122822,"watercourse_stream",0.002327452,"Y","Y",197.199996948242,-0.088699996471405,48,48,81,103,2.0864999294281,0.0129000004380941,0.92523455619812,13.2098999023438,321.900207519531,1.10780000686646,62.7192993164063,22.0280990600586,103,15.0806999206543,"high reliability",144.82437,-36.74475
"11563","Timed bird census","Observation","place",5020.950819,"road",0.010814583,"Y","Y",193.800003051758,0.00350000010803342,15,90,94,8,1.9041999578476,0.00130000000353903,1.9325464963913,13.0735368728638,333.235504150391,-12.3858995437622,69.3859024047852,7.7645001411438,8,16.0631008148193,"high reliability",143.77022,-36.82531
"11564","Timed bird census","Observation","mountain",5719.011375,"road",0.008775131,"N","N",238.600006103516,0.370799988508224,38,91,94,8,2.05520009994507,0.0535000003874302,0.495990782976151,6.10019779205322,328.761108398437,-13.3937997817993,70.5046997070312,11.5368995666504,8,12.7878999710083,"high reliability",143.61631,-36.88107
"11565","Timed bird census","Observation","mountain",8699.976292,"watercourse_stream",0.000860173,"Y","Y",185.199996948242,-0.0284000001847744,35,121,81,103,2.03949999809265,0.0251000002026558,1.01481211185455,13.7937030792236,324.632385253906,-1.60689997673035,65.6069030761719,18.5820007324219,103,16.8584995269775,"high reliability",144.81897,-36.73745
"11566","Timed bird census","Observation","place",2669.450679,"road",0.00281321,"N","N",355.200012207031,-0.431699991226196,38,91,96,3,2.29460000991821,0.0439000017940998,0.411385089159012,10.0616521835327,311.080200195312,-6.63450002670288,66.9100036621094,33.1469993591309,3,11.7271995544434,"high reliability",143.12665,-36.98368
"11568","Timed bird census","Observation","mountain",5586.64245,"road",0.00166491,"N","N",350.200012207031,0.128700003027916,38,91,96,3,2.29870009422302,0.025900000706315,1.68460690975189,16.0433521270752,313.800811767578,-8.08689975738525,68.0235977172852,33.5824012756348,3,16.1977996826172,"high reliability",143.20429,-36.94891
"11569","Timed bird census","Observation","place",2880.487093,"road",0.018673063,"N","N",275.799987792969,-0.0421999990940094,15,90,96,16,2.16050004959106,0.0109999999403954,1.2514431476593,13.3372373580933,323.96728515625,-11.9844999313354,69.9844970703125,23.7558002471924,8,14.4202003479004,"high reliability",143.31651,-36.79807
"11570","Timed bird census","Observation","mountain",10310.95801,"watercourse_stream",0.013929974,"Y","Y",173.573806762695,-0.0176999997347593,48,48,81,3,1.99489998817444,0.0140000004321337,0.816245019435883,11.7445812225342,326.697509765625,-2.6975998878479,66.6976013183594,17.3024997711182,3,17.1320991516113,"high reliability",144.83785,-36.7432
"11571","Timed bird census","Observation","place",4596.402563,"road",0.025556277,"Y","Y",172.131896972656,-0.0137999998405576,15,90,89,18,1.76489996910095,0.0031999999191612,1.52940046787262,15.7987604141235,336.345092773437,-14.9601001739502,72.345100402832,4.65490007400513,103,16.5562000274658,"high reliability",143.7798,-36.84221
"11572","Timed bird census","Observation","place",2880.487093,"road",0.018673063,"N","N",275.799987792969,-0.0421999990940094,15,90,96,16,2.16050004959106,0.0109999999403954,1.2514431476593,13.3372373580933,323.96728515625,-11.9844999313354,69.9844970703125,23.7558002471924,8,14.4202003479004,"high reliability",143.31651,-36.79807
"11573","Timed bird census","Observation","rail_station",6887.577298,"watercourse_stream",0.009586919,"Y","Y",233.399993896484,0.016499999910593,48,48,96,3,2.0436999797821,0.0120000001043081,1.00610864162445,13.0458745956421,321.950592041016,-6.78819990158081,65.4016036987305,23.2425003051758,3,15.6232995986939,"high reliability",143.23577,-36.68064
"11574","Timed bird census","Observation","mountain",5457.637958,"road",0.000744941,"Y","N",357.799987792969,0.0780000016093254,35,121,96,3,2.31450009346008,0.0186000000685453,1.56846845149994,15.2157917022705,313.304504394531,-7.97200012207031,67.9476013183594,33.9520988464355,3,15.8556995391846,"high reliability",143.20319,-36.94983
"11576","Birds Australia 2ha search","Observation","place",6869.137829,"road",0.010142534,"Y","Y",85.5999984741211,-0.00130000000353903,107,43,83,20,1.15129995346069,0.00359999993816018,1.58666479587555,14.6784229278565,346.99609375,-14.9969997406006,69.9961013793945,-3.99609994888306,109,15.8165998458862,"high reliability",144.34842,-35.85727
"11577","Birds Australia 2ha search","Observation","place",6774.846528,"state_border",0.005428716,"Y","Y",95,-0.000699999975040555,60,4,83,109,1.40799999237061,0.00329999998211861,1.32131588459015,13.9339561462402,347.187408447266,-16.1874008178711,70.1874008178711,-3.18740010261536,109,16.2887992858887,"high reliability",144.92412,-36.07142
"11578","Birds Australia 5km area search","Observation","place",7155.45453,"road",0.001356288,"N","N",151.522003173828,0.000500000023748726,48,48,101,18,1.37960004806519,0.000500000023748726,1.39699721336365,13.6895542144775,329.223693847656,-15.2236995697021,72.2237014770508,9.77630043029785,109,16.494800567627,"high reliability",142.63296,-36.69765
"11579","Birds Australia 2ha search","Observation","place",10750.01799,"road",0.000579293,"N","N",76.313102722168,-0.0137000000104308,42,50,69,18,0.878400027751923,0.00769999995827675,0.0705875679850578,2.29371929168701,338.914306640625,-14.992600440979,68.9996032714844,-0.363099992275238,4,16.7513008117676,"high reliability",141.93469,-35.78293
"11580","Birds Australia 500m area search","Observation","mountain",4696.333278,"road",0.010779793,"Y","Y",197,-0.0148000000044704,42,50,94,16,1.96560001373291,0.00510000018402934,0.518292546272278,8.2822380065918,326.287414550781,-4.27390003204346,61.2738990783691,16.4202995300293,3,15.9354000091553,"high reliability",143.72552,-36.60735
"11581","Birds Australia 2ha search","Observation","rail_station",5545.722335,"road",0.003973715,"Y","Y",45.7999992370606,0.00789999961853027,29,62,37,19,0.913100004196167,0.00600000005215406,0.566479027271271,4.29479455947876,349.413208007812,-9.75949954986572,70.5577011108398,-4.55770015716553,4,16.1226005554199,"high reliability",142.13243,-34.33043
"11582","Birds Australia 2ha search","Observation","mountain",1487.665854,"road",0.021970823,"Y","Y",371.600006103516,0.0401999987661839,64,102,100,3,2.18519997596741,0.031700000166893,0.929292500019074,12.0260381698608,299.640106201172,-2.64860010147095,67.2349014282227,28.5564002990723,3,15.8059997558594,"high reliability",143.09691,-37.29063
"11583","Birds Australia 500m area search","Observation","place",3136.855689,"road",0.024806296,"N","N",150.095199584961,0.0256999991834164,30,112,74,5,1.83689999580383,0.00540000014007092,0.182194530963898,1.81851184368134,325.153991699219,-7.23010015487671,61.2300987243652,15.7699003219604,5,15.5968999862671,"high reliability",141.46439,-36.15351
"11584","Birds Australia 2ha search","Observation","place",5813.983074,"watercourse_stream",0.015755193,"Y","Y",208.600006103516,0.0198999997228384,30,112,113,16,1.91719996929169,0.0120000001043081,0.095776654779911,4.70960903167725,318.932403564453,-3.62940001487732,61.6293983459473,23.2992992401123,103,15.5774002075195,"high reliability",143.43152,-36.78496
"11585","Birds Australia 5km area search","Observation","place",7628.090318,"state_border",0.031863472,"Y","Y",83.4000015258789,0.000600000028498471,107,43,72,20,1.11899995803833,0.0019000000320375,1.45233368873596,15.590292930603,346.185913085937,-13.1858997344971,69.1859970092773,-2.18969988822937,103,16.2082004547119,"high reliability",144.2997,-35.79219
"11586","Birds Australia 500m area search","Observation","airport",12250.63729,"road",0.001281317,"N","N",91.8000030517578,-0.00740000000223517,42,50,70,18,1.42910003662109,0.00370000000111759,0.836354315280914,9.30969333648682,340.462188720703,-12.4622001647949,67.4621963500977,1.22669994831085,4,15.8292999267578,"high reliability",143.46409,-35.47286
"11587","Birds Australia 500m area search","Observation","place",9512.077034,"watercourse_stream",0.017390702,"N","N",162,0.00789999961853027,15,90,82,109,2.08349990844727,0.0052000000141561,1.9446314573288,19.090934753418,347.390991210937,-6.39510011672974,74.3951034545898,19.6049003601074,109,17.3659992218018,"high reliability",146.02475,-36.41269
"11588","Birds Australia 500m area search","Observation","place",15582.79391,"watercourse_stream",0.036036958,"Y","Y",129,-0.00139999995008111,54,116,98,16,1.15330004692078,0.0107000004500151,0.13217768073082,1.95326852798462,311.576385498047,-3.57649993896484,67.5764999389648,43.4235000610352,5,16.4908008575439,"high reliability",141.07483,-36.82782
"11589","Birds Australia 500m area search","Observation","place",17642.81878,"watercourse_stream",0.005698182,"Y","Y",58.4000015258789,0.00810000021010637,9,8,39,16,1.32410001754761,0.00680000009015203,0.831019818782806,5.40293121337891,347.828308105469,-12.4650001525879,72.4615020751953,-5.46500015258789,4,16.2917003631592,"high reliability",142.41436,-34.61244
"11590","Birds Australia 500m area search","Observation","place",13531.01553,"road",0.019644375,"N","N",202.199996948242,-0.0509000010788441,30,112,84,6,1.86829996109009,0.0100999996066093,0.17956654727459,2.86206841468811,319.435394287109,-3.43540000915527,58.3303985595703,23.5645999908447,6,15.0003004074097,"high reliability",141.67822,-36.45541
"11591","Birds Australia 500m area search","Observation","place",9315.501483,"watercourse_stream",0.01526303,"Y","Y",207,-0.122900001704693,15,90,81,8,2.12809991836548,0.0196000002324581,0.876604318618774,15.3296957015991,325.456695556641,-1.01510000228882,66.0392990112305,20.1312007904053,8,14.8030004501343,"high reliability",144.93985,-36.69814
