"","RELIABILITY_TXT","SAMPLING_METHOD_DESC","Point","Point_Distance","Line","Line_Distance","forest","public_land","ridge","vicgov_region","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"14877","low reliability","Elliott trap","place",14503.01393,"watercourse_river",0.0070845,"Y","N","N","N",93.8000030517578,-0.00419999985024333,16,95,122,16,1.97259998321533,0.0109999999403954,0,1.76559710502625,273.620910644531,14.1548004150391,71.1546020507813,14.0087995529175,109,15.6337995529175
"14887","low reliability","Elliott trap","mountain",6870.387451,"watercourse_river",0.015589649,"Y","Y","Y","N",316.600006103516,-0.984399974346161,53,6,139,12,2.15059995651245,0.0659999996423721,0.276122808456421,17.0361995697021,299.408599853516,-2.38109993934631,69.9774017333984,46.7355995178223,12,11.9486999511719
"14888","low reliability","Elliott trap","mountain",6241.056998,"watercourse_river",0.016824177,"Y","Y","Y","N",330.799987792969,-0.396699994802475,53,6,139,3,2.19190001487732,0.0637999996542931,0.301676958799362,26.2696323394775,299.115692138672,-2.68280005455017,70.0419998168945,48.2608985900879,3,13.3627004623413
"14916","low reliability","Elliott trap","place",3783.327519,"watercourse_river",0.003541975,"Y","Y","Y","Y",157.800003051758,0.00400000018998981,62,98,106,16,2.14330005645752,0.0308999996632338,0.141753658652306,7.58703422546387,296.655609130859,28.6849002838135,81.4502029418945,65.8107986450195,106,17.7015991210938
"14932","low reliability","Cage trap","mountain",8771.283804,"road",0.001432365,"Y","Y","N","N",307.799987792969,-0.00469999993219972,63,65,115,106,2.48539996147156,0.133599996566772,1.7827490568161,10.9134340286255,288.199890136719,28.6690998077393,47.0745010375977,39.6282005310059,106,17.3822002410889
"14937","low reliability","Cage trap","mountain",10624.33769,"road",0.005142994,"Y","Y","N","N",888.400024414062,-3.81820011138916,18,67,87,7,2.9475998878479,0.0957000032067299,0.333354353904724,7.35858201980591,251.877899169922,51.0826988220215,18.3969001770019,67.3833999633789,7,11.9160003662109
"14946","low reliability","Elliott trap","place",9289.95674,"watercourse_river",0.004145547,"Y","Y","N","N",548.200012207031,-0.721800029277802,63,65,108,6,2.73130011558533,0.125699996948242,1.21171152591705,13.5558786392212,260.915588378906,42.5425987243652,54.0825004577637,64.7670974731445,6,14.8599004745483
"14954","low reliability","Pitfall with drift fence","mountain",4039.087628,"watercourse_river",0.000124917,"Y","Y","N","N",714.400024414063,7.69820022583008,63,65,108,7,2.8478000164032,0.113899998366833,0.553766071796417,10.5962257385254,248.831802368164,50.9177017211914,44.4636993408203,93.8827972412109,7,10.3514003753662
"14957","low reliability","Pitfall with drift fence","place",10476.68127,"watercourse_river",0.002165576,"Y","Y","N","N",379.399993896484,-0.201800003647804,4,101,124,6,2.56539988517761,0.0277999993413687,0.483490169048309,11.0380582809448,268.516998291016,42.3404006958008,54.9272003173828,95.0090026855469,6,11.5966997146606
"15098","low reliability","General observations","airport",5477.761941,"road",0.005028545,"N","N","N","N",27,-0.00270000007003546,26,134,126,103,1.18700003623962,0.0052000000141561,0,1.76559710502625,264.447692871094,-5.44770002365112,97.4477005004883,47.5522994995117,103,16.410400390625
"15130","low reliability","Elliott trap","place",11240.9383,"road",0.00010789,"Y","Y","N","N",48.4229011535645,-0.0179999992251396,37,140,127,106,1.46560001373291,0.0121999997645616,0,1.76559710502625,267.855590820312,-2.2234001159668,88.2218017578125,66.3487014770508,106,16.4974002838135
"15138","low reliability","Elliott trap","mountain",7367.110337,"watercourse_river",0.000188972,"Y","Y","Y","N",1208.40002441406,-0.639100015163422,18,67,135,7,3.07850003242493,0.059799998998642,1.6406797170639,12.6947937011719,245.433197021484,40.4439010620117,13.5694999694824,62.5376014709473,7,11.6997995376587
"15223","low reliability","Trap (unspecified)","place",13803.44904,"road",0.016914774,"N","N","N","N",204.199996948242,-0.0384000018239021,42,50,84,5,1.8753000497818,0.0220999997109175,0.880206346511841,9.29703044891357,321.517700195312,-6.46339988708496,60.5015983581543,21.3567008972168,5,14.2264995574951
"15381","low reliability","Elliott trap","place",5442.66651,"watercourse_river",0.005710062,"Y","Y","Y","N",307,-2.98200011253357,36,146,131,7,2.47059988975525,0.251199990510941,0,1.76559710502625,234.635299682617,40.7596015930176,72.5804977416992,140.014297485352,7,15.0546998977661
"15429","low reliability","Incidental","place",6552.600075,"watercourse_stream",0.000616673,"N","N","N","N",329.200012207031,0.016499999910593,35,121,104,16,1.77269995212555,0.00760000012814999,0.986604809761047,14.6387166976929,302.170288085937,-6.78399991989136,71.784797668457,17.4157009124756,109,16.0862998962402
"15458","low reliability","Elliott trap","mountain",6095.92661,"watercourse_river",0.016663777,"Y","Y","N","N",144.199996948242,0.200299993157387,22,71,99,106,2.1603000164032,0.033100001513958,0,1.76559710502625,263.081298828125,41.9678993225098,77.0820007324219,55.9393005371094,106,14.6538000106812
"15459","low reliability","Elliott trap","mountain",6095.92661,"watercourse_river",0.016663777,"Y","Y","N","N",144.199996948242,0.200299993157387,22,71,99,106,2.1603000164032,0.033100001513958,0,1.76559710502625,263.081298828125,41.9678993225098,77.0820007324219,55.9393005371094,106,14.6538000106812
"15474","low reliability","Elliott trap","place",6339.920408,"watercourse_river",0.004599129,"Y","Y","N","N",66.1999969482422,0.0007999999797903,16,95,122,6,1.81410002708435,0.00620000017806888,0,1.76559710502625,279.984313964844,26.9011001586914,59.0988998413086,13.8554000854492,6,16.1040992736816
"15477","low reliability","Pitfall with drift fence","place",2986.648069,"watercourse_river",0.006769129,"Y","Y","N","N",312,0.0333999991416931,63,65,108,106,2.48200011253357,0.101300001144409,0.546893119812012,12.2173299789429,275.461700439453,37.7174987792969,65.4802017211914,49.7174987792969,106,15.5555000305176
"15725","low reliability","Elliott trap Large","mountain",6936.8925,"watercourse_stream",0.011546245,"Y","Y","N","N",479.799987792969,0.516099989414215,19,100,80,12,2.57570004463196,0.0285999998450279,1.23841798305512,13.1451053619385,288.033294677734,3.96659994125366,55.0985984802246,55.0559997558594,12,14.0339002609253
"15809","low reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","Y","N","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"15954","low reliability","General observations","mountain",13837.82784,"road",0.003081889,"Y","Y","N","N",369,0.00240000011399388,35,121,139,112,2.30699992179871,0.0149999996647239,0.206196576356888,27.1756381988525,296.778198242187,-2.75469994544983,69.5978012084961,47.8154983520508,112,17.3518009185791
"15973","low reliability","General observations","place",10952.22283,"watercourse_stream",0.00134596,"N","N","N","N",147,0.0154999997466803,32,120,107,16,1.54219996929169,0.00249999994412065,0.613832890987396,7.75561046600342,292.143005371094,-0.856700003147125,72.8567962646484,14.1433000564575,109,15.7348003387451
"16015","low reliability","Cage trap","airport",5941.199899,"watercourse_stream",0.000860867,"Y","Y","Y","N",483.399993896484,0.0756999999284744,19,100,102,12,2.65380001068115,0.0120999999344349,0.689286589622498,7.75181818008423,278.86279296875,26.1201000213623,66.2313995361328,70.0856018066406,12,15.3997001647949
"16018","low reliability","Elliott trap","place",7010.751441,"watercourse_stream",0.004943843,"Y","Y","N","N",625.400024414062,0.270300000905991,63,65,102,106,2.77060008049011,0.145799994468689,0.787665784358978,10.6232309341431,265.277587890625,32.4855995178223,56.0522994995117,90.8367004394531,106,14.8142995834351
"16059","low reliability","Elliott trap","mountain",6253.62321,"watercourse_stream",0.002813724,"Y","Y","N","N",705,-10.7147998809815,66,109,88,7,2.83509993553162,0.166899994015694,1.50912320613861,13.8415060043335,274.644805908203,35.076099395752,40.0397987365723,143.72509765625,7,9.98009967803955
"16272","low reliability","Tile (roof) census","airport",7200.980406,"road",0.000563387,"N","N","N","N",151.800003051758,-0.00170000002253801,26,134,104,109,1.29939997196198,0.0015999999595806,0.348592460155487,12.2331991195679,282.073486328125,-3.09470009803772,78.073600769043,25.926399230957,109,16.7709007263184
"16556","low reliability","Cage trap","mountain",2893.350115,"watercourse_river",0.006484557,"Y","Y","N","N",465.399993896484,0.732599973678589,61,104,86,17,2.63269996643066,0.0241999998688698,0.385773986577988,9.84397697448731,307.075897216797,10.3390998840332,56.1195983886719,61.5527992248535,8,11.5333003997803
"16654","low reliability","Elliott trap","mountain",6122.236517,"watercourse_stream",0.006519151,"Y","Y","N","N",924.200012207031,0.409000009298325,18,67,87,107,2.96499991416931,0.0788000002503395,0.494291752576828,8.08280181884766,250.548492431641,53.1236991882324,19.9843006134033,67.8757019042969,107,15.5864000320435
"16656","low reliability","Cage trap","mountain",5477.032272,"watercourse_stream",0.008954488,"Y","Y","N","N",911.400024414063,0.506900012493134,18,67,87,7,2.958899974823,0.0737999975681305,1.13450622558594,12.1150341033936,251.875503540039,50.6383018493652,20.0795001983643,63.9949989318848,7,14.3916997909546
"16662","low reliability","Elliott trap","mountain",8414.293713,"watercourse_river",0.006952736,"Y","Y","N","N",462.799987792969,3.4974000453949,40,30,115,6,2.66459989547729,0.061599999666214,0.302166253328323,4.30418014526367,272.434204101563,42.0447006225586,41.7290992736816,58.7386016845703,6,10.5851001739502
"16859","low reliability","Elliott trap Large","mountain",2683.255383,"watercourse_stream",0.002100102,"Y","Y","Y","N",879,-0.159400001168251,6,76,100,7,2.82809996604919,0.0702999979257584,2.41287064552307,17.580415725708,266.110504150391,15.395899772644,49.8616981506348,84.886100769043,7,11.831600189209
"17218","low reliability","Elliott trap","place",4597.441745,"watercourse_river",0.011152465,"Y","Y","Y","Y",165.600006103516,0.575999975204468,40,30,106,12,2.16519999504089,0.0540999993681908,0.362285047769546,9.26084899902344,294.177703857422,32.3712005615234,78.3038024902344,68.3563003540039,12,13.4482002258301
"17222","low reliability","General observations","airport",7702.737345,"railway",0.00021059,"Y","Y","N","N",256.799987792969,0.00120000005699694,15,90,96,3,1.98440003395081,0.00579999992623925,0.0741436034440994,7.34816551208496,317.030609130859,-11.1091995239258,74.2876968383789,27.9312000274658,3,14.9254999160767
"17236","low reliability","Elliott trap","mountain",11782.01451,"watercourse_stream",0.007129611,"Y","Y","N","N",1152.40002441406,1.38699996471405,46,124,135,7,3.05590009689331,0.0989999994635582,1.89132082462311,12.4138946533203,249.367095947266,45.3111000061035,14.7004995346069,122.019096374512,7,10.5795001983643
"17237","low reliability","Elliott trap","mountain",11782.01451,"watercourse_stream",0.007129611,"Y","Y","N","N",1152.40002441406,1.38699996471405,46,124,135,7,3.05590009689331,0.0989999994635582,1.89132082462311,12.4138946533203,249.367095947266,45.3111000061035,14.7004995346069,122.019096374512,7,10.5795001983643
"17250","low reliability","Elliott trap","place",7634.298921,"watercourse_river",0.015873777,"Y","Y","N","N",663.200012207031,-0.809899985790253,21,68,108,7,2.81550002098083,0.0383000001311302,0.452269196510315,7.87654972076416,252.31770324707,48.0476989746094,48.5204010009766,78.359001159668,7,11.6756000518799
"17252","low reliability","Elliott trap","mountain",4313.590121,"watercourse_river",0.002107474,"Y","Y","N","N",582.799987792969,-2.40440011024475,63,65,108,7,2.7581000328064,0.106200002133846,0.518891930580139,9.89059734344482,257.552307128906,51.3810005187988,50.0550003051758,76.390998840332,7,11.4591999053955
"17267","low reliability","Pitfall with drift fence","place",4588.537947,"road",0.001398437,"Y","Y","N","N",298,-1.77699995040894,21,68,108,6,2.46119999885559,0.0568000003695488,0.51652729511261,11.4865207672119,270.715789794922,43.6286010742188,58.1806983947754,55.831901550293,6,11.3372001647949
"17271","low reliability","Pitfall with drift fence","mountain",5867.808368,"watercourse_river",0.002057584,"Y","Y","N","Y",91.5999984741211,0.00139999995008111,62,98,124,106,1.91470003128052,0.031199999153614,0.38070946931839,10.6176881790161,290.165985107422,29.1495990753174,71.3809967041016,58.7817001342773,106,17.6445999145508
"17274","low reliability","Pitfall with drift fence","place",8161.261833,"watercourse_river",0.006290696,"Y","Y","N","N",376.200012207031,-1.14230000972748,7,105,124,6,2.56150007247925,0.0472000017762184,1.07965230941773,13.4071321487427,268.182006835938,41.8123016357422,55.7561988830566,97.4567031860352,6,11.3776998519897
"17285","low reliability","Incidental","place",3071.104629,"road",0.002977992,"N","Y","N","N",-1,0,74,128,122,102,0.494800001382828,0,0,1.76559710502625,271.820007324219,27.1800003051758,69.8199996948242,20.1800003051758,102,19.3645000457764
"17309","low reliability","Elliott trap","place",8851.416566,"watercourse_stream",0.014318347,"Y","Y","Y","N",584.200012207031,-0.619099974632263,19,100,119,12,2.7153000831604,0.021900000050664,1.35378408432007,12.4502582550049,265.559295654297,18.8314990997314,52.456298828125,48.9096984863281,12,12.3781995773315
"17552","low reliability","Trap (unspecified)","place",6587.807592,"road",0.018567381,"N","N","N","N",285.200012207031,0.0097000002861023,38,91,80,16,2.25850009918213,0.0233999993652105,1.34324407577515,15.3818016052246,313.607208251953,-6.74060010910034,65.7440032958984,25.3966999053955,103,16.9258995056152
"17558","low reliability","Trap (unspecified)","airport",7403.675234,"road",0.000630254,"N","N","N","N",161.256393432617,0.00249999994412065,15,90,140,109,2.06040000915527,0.0059000002220273,0.0773461982607842,1.29110658168793,341.556304931641,-8.55630016326904,74.5562973022461,26.4437007904053,109,16.0410995483398
"17742","low reliability","Elliott trap","peninsula",6734.618033,"coast",0.006848084,"Y","Y","N","N",-0.600000023841858,-0.116200000047684,84,170,141,-99,0,0.0681999996304512,0,0,246.940994262695,22.323299407959,94.9817962646484,90.0995025634766,-99,17.7658004760742
"17752","low reliability","Incidental","mountain",5280.44408,"watercourse_river",0.008632355,"N","N","N","N",29.3999996185303,0.0188999995589256,45,136,118,16,1.48660004138947,0.0324999988079071,0.253073275089264,1.30080318450928,273.029205322266,13.9391002655029,89.0608978271484,54.9576988220215,106,16.6530990600586
"17805","low reliability","Elliott trap","rail_station",3866.812682,"watercourse_river",0.001101835,"Y","Y","Y","N",766.400024414063,-0.235200002789497,4,101,114,16,2.83470010757446,0.0297999996691942,0.992166578769684,9.02589225769043,263.296508789062,16.1009998321533,51.8989982604981,95.0859985351562,12,13.4656000137329
"17806","low reliability","Elliott trap","rail_station",3866.812682,"watercourse_river",0.001101835,"Y","Y","Y","N",766.400024414063,-0.235200002789497,4,101,114,16,2.83470010757446,0.0297999996691942,0.992166578769684,9.02589225769043,263.296508789062,16.1009998321533,51.8989982604981,95.0859985351562,12,13.4656000137329
"17858","low reliability","Elliott trap","mountain",2413.674572,"road",0.000390093,"Y","Y","N","Y",216.800003051758,1.55560004711151,40,30,124,6,2.31520009040833,0.0559000000357628,0.448564440011978,13.7296934127808,280.491088867188,39.1621017456055,65.9357986450195,80.9475021362305,6,11.355299949646
"17860","low reliability","Elliott trap","mountain",2413.674572,"road",0.000390093,"Y","Y","N","Y",216.800003051758,1.55560004711151,40,30,124,6,2.31520009040833,0.0559000000357628,0.448564440011978,13.7296934127808,280.491088867188,39.1621017456055,65.9357986450195,80.9475021362305,6,11.355299949646
"17868","low reliability","Pitfall with drift fence","place",4336.757903,"road",0.00138973,"Y","Y","N","N",357,0.880500018596649,40,30,108,6,2.54220008850098,0.0728999972343445,0.377371251583099,7.29409742355347,269.942504882812,43.6416015625,61.847900390625,55.2102012634277,6,13.4356002807617
